PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,BioBERT_Conf,PubMedBERT_Relation,PubMedBERT_Conf,BioLinkBERT_Relation,BioLinkBERT_Conf,All_Agree,Avg_Confidence,Ensemble_Result,Ensemble_Conf,Decision_Method,Ensemble_Relation,Ensemble_Confidence,Decision_Status
18692472,Granulocyte-macrophage colony-stimulating factor,pleiotropic cytokine,"Granulocyte-macrophage colony-stimulating factor (GM-CSF) is a pleiotropic cytokine that controls the production and function of blood cells, is deregulated in clinical conditions such as rheumatoid arthritis and leukemia, yet offers therapeutic value for other diseases.",Association,0.8862501978874207,Association,0.818859875202179,NO_RELATION,0.9645471572875975,False,0.8898857434590658,Association,0.8862501978874207,Accepted_By_Ensemble,Association,0.8862501978874207,Accepted_By_Ensemble
18709383,Stromal cell-derived factor 1,angiogenic factor,Stromal cell-derived factor 1 (SDF-1) is a potent chemotactic and angiogenic factor that has been proposed to play a role in the development of neovascularization.,Association,0.8813216686248779,Association,0.8559274077415466,NO_RELATION,0.9280317425727844,False,0.888426939646403,Association,0.8813216686248779,Accepted_By_Ensemble,Association,0.8813216686248779,Accepted_By_Ensemble
18712274,Eotaxin,"Eotaxin 1,2 and 3","Eotaxin family (Eotaxin 1,2 and 3) recruits and activates CCR3-bearing cells such as eosinophil, mast cells, and Th2 lymphocytes that play a major role in allergic disorders.",Association,0.8298413157463074,Association,0.8605949282646179,NO_RELATION,0.979556441307068,False,0.8899975617726644,Association,0.8605949282646179,Accepted_By_Ensemble,Association,0.8605949282646179,Accepted_By_Ensemble
18719121,Tumor necrosis factor,TRADD,Tumor necrosis factor receptor 1-associated death domain protein (TRADD) is the core adaptor recruited to TNF receptor 1 (TNFR1) upon TNFalpha stimulation.,Association,0.8968715071678162,NO_RELATION,0.95695823431015,NO_RELATION,0.9841035604476928,False,0.9459777673085531,NO_RELATION,0.9841035604476928,Accepted_By_Ensemble,NO_RELATION,0.9841035604476928,Accepted_By_Ensemble
18719121,Tumor necrosis factor,TNF receptor 1,Tumor necrosis factor receptor 1-associated death domain protein (TRADD) is the core adaptor recruited to TNF receptor 1 (TNFR1) upon TNFalpha stimulation.,Association,0.8941037058830261,NO_RELATION,0.93160742521286,NO_RELATION,0.9453079700469972,False,0.9236730337142944,NO_RELATION,0.9453079700469972,Accepted_By_Ensemble,NO_RELATION,0.9453079700469972,Accepted_By_Ensemble
18719121,Tumor necrosis factor,TNFR1,Tumor necrosis factor receptor 1-associated death domain protein (TRADD) is the core adaptor recruited to TNF receptor 1 (TNFR1) upon TNFalpha stimulation.,Association,0.8931626081466675,NO_RELATION,0.935754656791687,NO_RELATION,0.9885776042938232,False,0.939164956410726,NO_RELATION,0.9885776042938232,Accepted_By_Ensemble,NO_RELATION,0.9885776042938232,Accepted_By_Ensemble
18719127,Interleukin-6,predictive factor,Interleukin-6 (IL-6) is systemically elevated in obesity and is a predictive factor to develop type 2 diabetes.,Association,0.8170949220657349,Association,0.8300305008888245,Positive_regulation,0.4905233085155487,False,0.7125495771567026,Association,0.8300305008888245,Accepted_By_Ensemble,Association,0.8300305008888245,Accepted_By_Ensemble
18720075,Thymic stromal lymphopoietin,AR,Thymic stromal lymphopoietin (TSLP) played an important role in the pathogenesis of allergic rhinitis (AR) and can be regarded a potential therapeutic target for the management of AR.,Association,0.9019715785980223,Association,0.6924185156822205,Association,0.8915156722068787,True,0.8286352554957072,Association,0.9019715785980223,Accepted_By_Ensemble,Association,0.9019715785980223,Accepted_By_Ensemble
18724870,Thymic stromal lymphopoietin,interleukin-7-like cytokine,"Thymic stromal lymphopoietin (TSLP), a novel interleukin-7-like cytokine, triggers dendritic cell-mediated inflammatory responses ultimately executed by T helper cells of the Th2 subtype.",Association,0.892698347568512,Association,0.8384610414505005,NO_RELATION,0.9850244522094728,False,0.9053946137428284,Association,0.892698347568512,Accepted_By_Ensemble,Association,0.892698347568512,Accepted_By_Ensemble
18758789,Interleukin-13,anti-inflammatory cytokine,Interleukin-13 (IL-13) is an anti-inflammatory cytokine produced in cells of hematopoetic origin.,Association,0.8223979473114014,Association,0.8124707937240601,NO_RELATION,0.9843379855155944,False,0.8730689088503519,Association,0.8223979473114014,Accepted_By_Ensemble,Association,0.8223979473114014,Accepted_By_Ensemble
18768464,Tumor necrosis factor,TRAF6,Tumor necrosis factor receptor-associated factor 6 (TRAF6) associates with the cytoplasmic domain of receptor activator of NF-kappaB (RANK) and is an essential component of the signaling complex mediating osteoclastogenesis.,Association,0.913485825061798,Association,0.8527041673660278,NO_RELATION,0.9899369478225708,False,0.9187089800834656,Association,0.913485825061798,Accepted_By_Ensemble,Association,0.913485825061798,Accepted_By_Ensemble
18768464,Tumor necrosis factor,NF-kappaB,Tumor necrosis factor receptor-associated factor 6 (TRAF6) associates with the cytoplasmic domain of receptor activator of NF-kappaB (RANK) and is an essential component of the signaling complex mediating osteoclastogenesis.,Association,0.914896547794342,Association,0.8625843524932861,NO_RELATION,0.9808037877082824,False,0.9194282293319702,Association,0.914896547794342,Accepted_By_Ensemble,Association,0.914896547794342,Accepted_By_Ensemble
18768464,Tumor necrosis factor,RANK,Tumor necrosis factor receptor-associated factor 6 (TRAF6) associates with the cytoplasmic domain of receptor activator of NF-kappaB (RANK) and is an essential component of the signaling complex mediating osteoclastogenesis.,Association,0.9122194051742554,Association,0.8611039519309998,NO_RELATION,0.9858561754226683,False,0.9197265108426412,Association,0.9122194051742554,Accepted_By_Ensemble,Association,0.9122194051742554,Accepted_By_Ensemble
18768464,Tumor necrosis factor,signaling complex,Tumor necrosis factor receptor-associated factor 6 (TRAF6) associates with the cytoplasmic domain of receptor activator of NF-kappaB (RANK) and is an essential component of the signaling complex mediating osteoclastogenesis.,Association,0.9164505004882812,Association,0.8414636850357056,NO_RELATION,0.9441314339637756,False,0.9006818731625875,Association,0.9164505004882812,Accepted_By_Ensemble,Association,0.9164505004882812,Accepted_By_Ensemble
18769935,Hepatocyte growth factor,hepsin,"Hepatocyte growth factor activator inhibitor type 1 (HAI-1)/spint-1 is a membrane-bound protease inhibitor that is thought to regulate the activities of hepatocyte growth factor activator, matriptase, hepsin, and prostasin.",Association,0.8444989323616028,Association,0.8193288445472717,NO_RELATION,0.992495059967041,False,0.8854409456253052,Association,0.8444989323616028,Accepted_By_Ensemble,Association,0.8444989323616028,Accepted_By_Ensemble
18786924,Interleukin-18,pro-inflammatory cytokine,"Interleukin-18 (IL-18), a pro-inflammatory cytokine, is a key factor in inflammatory bowel disease (IBD).",Association,0.8815287947654724,Association,0.8741844892501831,NO_RELATION,0.6575933694839478,False,0.8044355511665344,Association,0.8815287947654724,Accepted_By_Ensemble,Association,0.8815287947654724,Accepted_By_Ensemble
18787178,Thymic stromal lymphopoietin,IL-7-like cytokine,"Thymic stromal lymphopoietin (TSLP) is an IL-7-like cytokine that triggers dendritic cell-mediated T helper (Th)2 inflammatory responses, and is implicated in the pathogenesis of allergic diseases in humans.",Association,0.8872735500335693,Association,0.8450798988342285,NO_RELATION,0.9768407344818116,False,0.9030647277832031,Association,0.8872735500335693,Accepted_By_Ensemble,Association,0.8872735500335693,Accepted_By_Ensemble
18787381,Interleukin-6,immune-modulatory cytokine,Interleukin-6 (IL-6) is a key pro-inflammatory and immune-modulatory cytokine of relevance for cardiovascular (CD) diseases.,Association,0.8755950927734375,Association,0.8692898750305176,Association,0.7474017143249512,True,0.8307622273763021,Association,0.8755950927734375,Accepted_By_Ensemble,Association,0.8755950927734375,Accepted_By_Ensemble
18789072,Interleukin-18,pleiotropic cytokine,Interleukin-18 (IL-18) is a pleiotropic cytokine expressed in both immune and non-immune cells.,Association,0.8532822728157043,Association,0.8417214751243591,NO_RELATION,0.9912618398666382,False,0.8954218626022339,Association,0.8532822728157043,Accepted_By_Ensemble,Association,0.8532822728157043,Accepted_By_Ensemble
18811622,Tumor necrosis factor,proinflammatory cytokine,Tumor necrosis factor (TNF-)alpha is a proinflammatory cytokine that is important in the innate host defence and thus in the defence of infectious agents.,Association,0.8680353760719299,Association,0.801193356513977,NO_RELATION,0.977886438369751,False,0.882371723651886,Association,0.8680353760719299,Accepted_By_Ensemble,Association,0.8680353760719299,Accepted_By_Ensemble
18814840,Tumor necrosis factor,pleiotropic cytokine,"Tumor necrosis factor alpha (TNFalpha) is a pleiotropic cytokine involved in apoptotic cell death, cellular proliferation, differentiation, inflammation, and tumorigenesis.",Association,0.8885603547096252,Association,0.8243273496627808,NO_RELATION,0.9586637616157532,False,0.8905171553293864,Association,0.8885603547096252,Accepted_By_Ensemble,Association,0.8885603547096252,Accepted_By_Ensemble
18814905,Tumor necrosis factor,primary pro-inflammatory cytokines,Tumor necrosis factor alpha (TNF-alpha) is a primary pro-inflammatory cytokines and has been implicated in cardiovascular disease pathogenesis.,Association,0.866998553276062,Association,0.8004328012466431,NO_RELATION,0.7797891497612,False,0.815740168094635,Association,0.866998553276062,Accepted_By_Ensemble,Association,0.866998553276062,Accepted_By_Ensemble
18817982,Tumor necrosis factor,tumor necrosis factor superfamily,Tumor necrosis factor-like weak inducer of apoptosis (TWEAK) is a member of the tumor necrosis factor superfamily (TNFSF).,Association,0.880066454410553,Association,0.8432371020317078,NO_RELATION,0.9953813552856444,False,0.9062283039093018,Association,0.880066454410553,Accepted_By_Ensemble,Association,0.880066454410553,Accepted_By_Ensemble
18817982,Tumor necrosis factor,TNFSF,Tumor necrosis factor-like weak inducer of apoptosis (TWEAK) is a member of the tumor necrosis factor superfamily (TNFSF).,Association,0.8623927235603333,Association,0.8188731074333191,NO_RELATION,0.996842622756958,False,0.8927028179168701,Association,0.8623927235603333,Accepted_By_Ensemble,Association,0.8623927235603333,Accepted_By_Ensemble
18836528,Interleukin-33,IL-1-like cytokine ligand,"Interleukin-33 (IL-33) is an IL-1-like cytokine ligand for the IL-1 receptor-related protein ST2, that activates mast cells and Th2 lymphocytes, and induces production of Th2-associated cytokines in vivo.",Association,0.885256290435791,Association,0.83784019947052,NO_RELATION,0.9886041879653932,False,0.9039002259572347,Association,0.885256290435791,Accepted_By_Ensemble,Association,0.885256290435791,Accepted_By_Ensemble
18836528,Interleukin-33,IL-1 receptor-related protein ST2,"Interleukin-33 (IL-33) is an IL-1-like cytokine ligand for the IL-1 receptor-related protein ST2, that activates mast cells and Th2 lymphocytes, and induces production of Th2-associated cytokines in vivo.",Association,0.8703421950340271,Association,0.8457322716712952,NO_RELATION,0.9919463992118835,False,0.902673621972402,Association,0.8703421950340271,Accepted_By_Ensemble,Association,0.8703421950340271,Accepted_By_Ensemble
18836588,Thymic stromal lymphopoietin,interleukin (IL)-7-like cytokine,Thymic stromal lymphopoietin (TSLP) is an interleukin (IL)-7-like cytokine and has been shown to be one of the factors released by epithelial cells following allergen contact with an important role instructing dendritic cells (DCs) to induce a T-helper type 2 (Th2) response.,Association,0.8792563080787659,Association,0.8078762292861938,NO_RELATION,0.9834226369857788,False,0.8901850581169128,Association,0.8792563080787659,Accepted_By_Ensemble,Association,0.8792563080787659,Accepted_By_Ensemble
18931688,Tumor necrosis factor,TRAIL,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is a member of the TNF superfamily and has been shown to induce apoptosis in cancer cells but not normal cells.,Association,0.8959394693374634,NO_RELATION,0.8188032507896423,NO_RELATION,0.989912450313568,False,0.9015517234802246,NO_RELATION,0.989912450313568,Accepted_By_Ensemble,NO_RELATION,0.989912450313568,Accepted_By_Ensemble
18954528,Interleukin-6,pleiotropic cytokine,Interleukin-6 (IL-6) is a pleiotropic cytokine that is associated with tumor metastasis and prostate cancer.,Association,0.8940851092338562,Association,0.8516988158226013,NO_RELATION,0.9577503800392152,False,0.9011781016985575,Association,0.8940851092338562,Accepted_By_Ensemble,Association,0.8940851092338562,Accepted_By_Ensemble
18980965,Interleukin-8,proinflammatory CXC chemokine,Interleukin-8 (IL-8) is a proinflammatory CXC chemokine associated with the promotion of neutrophil chemotaxis and degranulation.,Association,0.8659807443618774,Association,0.8459044694900513,NO_RELATION,0.9817644953727722,False,0.8978832364082336,Association,0.8659807443618774,Accepted_By_Ensemble,Association,0.8659807443618774,Accepted_By_Ensemble
18986700,Interleukin-6,receptor complex,"Interleukin-6 (IL-6) and its receptor complex, IL-6 receptor (IL-6R) and gp130, are critical in induction of suppressor of cytokine signalling-3 (SOCS-3) protein, a negative cytokine regulator and anti-inflammatory mediator, in a biological system.",Association,0.922368049621582,Association,0.8289658427238464,NO_RELATION,0.931993007659912,False,0.8944423000017802,Association,0.922368049621582,Accepted_By_Ensemble,Association,0.922368049621582,Accepted_By_Ensemble
18986700,Interleukin-6,IL-6 receptor,"Interleukin-6 (IL-6) and its receptor complex, IL-6 receptor (IL-6R) and gp130, are critical in induction of suppressor of cytokine signalling-3 (SOCS-3) protein, a negative cytokine regulator and anti-inflammatory mediator, in a biological system.",Association,0.9224626421928406,Association,0.8526729941368103,NO_RELATION,0.9409204721450806,False,0.9053520361582438,Association,0.9224626421928406,Accepted_By_Ensemble,Association,0.9224626421928406,Accepted_By_Ensemble
18986700,Interleukin-6,IL-6R,"Interleukin-6 (IL-6) and its receptor complex, IL-6 receptor (IL-6R) and gp130, are critical in induction of suppressor of cytokine signalling-3 (SOCS-3) protein, a negative cytokine regulator and anti-inflammatory mediator, in a biological system.",Association,0.9217062592506408,Association,0.8305437564849854,NO_RELATION,0.9769645929336548,False,0.9097382028897604,Association,0.9217062592506408,Accepted_By_Ensemble,Association,0.9217062592506408,Accepted_By_Ensemble
18986700,Interleukin-6,cytokine signalling-3,"Interleukin-6 (IL-6) and its receptor complex, IL-6 receptor (IL-6R) and gp130, are critical in induction of suppressor of cytokine signalling-3 (SOCS-3) protein, a negative cytokine regulator and anti-inflammatory mediator, in a biological system.",Association,0.9164921045303344,Association,0.84627765417099,NO_RELATION,0.965912938117981,False,0.9095608989397684,Association,0.9164921045303344,Accepted_By_Ensemble,Association,0.9164921045303344,Accepted_By_Ensemble
18986700,Interleukin-6,negative cytokine regulator,"Interleukin-6 (IL-6) and its receptor complex, IL-6 receptor (IL-6R) and gp130, are critical in induction of suppressor of cytokine signalling-3 (SOCS-3) protein, a negative cytokine regulator and anti-inflammatory mediator, in a biological system.",Association,0.9171118140220642,Association,0.8336215019226074,NO_RELATION,0.9398651719093324,False,0.8968661626180013,Association,0.9171118140220642,Accepted_By_Ensemble,Association,0.9171118140220642,Accepted_By_Ensemble
18989750,Interleukin-13,TH2 cytokine,Interleukin-13 (IL-13) is a TH2 cytokine with direct and indirect immunoregulatory functions on cancer cells.,Association,0.8756459951400757,Association,0.8472233414649963,NO_RELATION,0.9800205230712892,False,0.900963286558787,Association,0.8756459951400757,Accepted_By_Ensemble,Association,0.8756459951400757,Accepted_By_Ensemble
18989750,Interleukin-13,immunoregulatory,Interleukin-13 (IL-13) is a TH2 cytokine with direct and indirect immunoregulatory functions on cancer cells.,Association,0.8361907601356506,Association,0.8407859206199646,NO_RELATION,0.9324936270713806,False,0.8698234359423319,Association,0.8407859206199646,Accepted_By_Ensemble,Association,0.8407859206199646,Accepted_By_Ensemble
18990074,Interleukin-1 beta,pro-inflammatory cytokines,Interleukin-1 beta is one of the most important pro-inflammatory cytokines.,Association,0.8581292629241943,Association,0.8443419933319092,Association,0.6453860998153687,True,0.7826191186904907,Association,0.8581292629241943,Accepted_By_Ensemble,Association,0.8581292629241943,Accepted_By_Ensemble
18992144,Hepatocyte growth factor,receptor c-MET,Hepatocyte growth factor (HGF) and its receptor c-MET are commonly expressed in malignant gliomas and embryonic neuroectodermal tumors including medulloblastoma and appear to play an important role in the growth and dissemination of these malignancies.,Association,0.9147003293037416,Association,0.850394606590271,Association,0.4709779620170593,True,0.7453576326370239,Association,0.9147003293037416,Accepted_By_Ensemble,Association,0.9147003293037416,Accepted_By_Ensemble
18997484,Interleukin-10,major anti-inflammatory cytokine,Interleukin-10 (IL-10) is a major anti-inflammatory cytokine that plays a crucial role in the regulation of the immune system.,Association,0.8600380420684814,Association,0.820213258266449,NO_RELATION,0.9822680950164796,False,0.8875064651171366,Association,0.8600380420684814,Accepted_By_Ensemble,Association,0.8600380420684814,Accepted_By_Ensemble
18998053,Interleukin-6,proinflammatory cytokine,Interleukin-6 (IL-6) is a proinflammatory cytokine implicated in the immunopathogenesis of tuberculosis (TB).,Association,0.8750880360603333,Association,0.8075265288352966,NO_RELATION,0.8662413954734802,False,0.84961865345637,Association,0.8750880360603333,Accepted_By_Ensemble,Association,0.8750880360603333,Accepted_By_Ensemble
19004529,Interleukin-6,C-reactive protein,"The aim of the current study was to examine the association between homocysteine and 6-year cognitive decline, and the modifying role of the inflammatory markers Interleukin-6 (IL-6), C-reactive protein (CRP) and alpha-1-antichymotrypsin (ACT).",Association,0.8675076365470886,Association,0.8794681429862976,Association,0.8253651857376099,True,0.8574469884236654,Association,0.8794681429862976,Accepted_By_Ensemble,Association,0.8794681429862976,Accepted_By_Ensemble
19004529,Interleukin-6,CRP,"The aim of the current study was to examine the association between homocysteine and 6-year cognitive decline, and the modifying role of the inflammatory markers Interleukin-6 (IL-6), C-reactive protein (CRP) and alpha-1-antichymotrypsin (ACT).",Association,0.8686747550964355,Association,0.8671674132347107,Association,0.8729552030563354,True,0.8695991237958273,Association,0.8729552030563354,Accepted_By_Ensemble,Association,0.8729552030563354,Accepted_By_Ensemble
19004529,Interleukin-6,alpha-1-antichymotrypsin,"The aim of the current study was to examine the association between homocysteine and 6-year cognitive decline, and the modifying role of the inflammatory markers Interleukin-6 (IL-6), C-reactive protein (CRP) and alpha-1-antichymotrypsin (ACT).",Association,0.8703655004501343,Association,0.8724071979522705,Association,0.8307425379753113,True,0.8578384121259054,Association,0.8724071979522705,Accepted_By_Ensemble,Association,0.8724071979522705,Accepted_By_Ensemble
19004529,Interleukin-6,ACT,"The aim of the current study was to examine the association between homocysteine and 6-year cognitive decline, and the modifying role of the inflammatory markers Interleukin-6 (IL-6), C-reactive protein (CRP) and alpha-1-antichymotrypsin (ACT).",Association,0.8722892999649048,Association,0.8669268488883972,Association,0.9096457958221436,True,0.8829539815584818,Association,0.9096457958221436,Accepted_By_Ensemble,Association,0.9096457958221436,Accepted_By_Ensemble
19010373,Interleukin-6,pleiotropic cytokine,"Interleukin-6 (IL-6) is a pleiotropic cytokine and a contributing factor in many diseases such as rheumatoid arthritis, Castleman's disease, Crohn's disease, and multiple myeloma.",Association,0.883770227432251,Association,0.8524890542030334,NO_RELATION,0.9570862054824828,False,0.8977818290392557,Association,0.883770227432251,Accepted_By_Ensemble,Association,0.883770227432251,Accepted_By_Ensemble
19013462,Vascular endothelial growth factor A,VEGF-A,Vascular endothelial growth factor A (VEGF-A) mediates angiogenesis and might also have a role in inflammation and immunity.,Association,0.898780345916748,Association,0.907779335975647,NO_RELATION,0.9927014112472534,False,0.9330870310465494,Association,0.907779335975647,Accepted_By_Ensemble,Association,0.907779335975647,Accepted_By_Ensemble
19013689,Interleukin-1 beta,proinflammatory cytokine,"Interleukin-1 beta (IL-1 beta), a proinflammatory cytokine, plays a significant role in age-related changes in long-term potentiation (a biological substrate for learning and/or memory) in the hippocampus of experimental animals.",Association,0.8706556558609009,Association,0.837074875831604,Association,0.3997513949871063,True,0.7024939755598704,Association,0.8706556558609009,Accepted_By_Ensemble,Association,0.8706556558609009,Accepted_By_Ensemble
19018268,Interleukin-6,pleiotropic cytokine,"Interleukin-6 (IL-6) is pleiotropic cytokine involved in many central nervous system disorders including stroke, and elevated serum IL-6 has been found in acute stroke patients.",Association,0.8561483025550842,Association,0.7908544540405273,Association,0.9069492816925048,True,0.8513173460960388,Association,0.9069492816925048,Accepted_By_Ensemble,Association,0.9069492816925048,Accepted_By_Ensemble
19018268,Interleukin-6,serum IL-6,"Interleukin-6 (IL-6) is pleiotropic cytokine involved in many central nervous system disorders including stroke, and elevated serum IL-6 has been found in acute stroke patients.",Association,0.8566819429397583,Association,0.759732186794281,Association,0.9148306250572203,True,0.8437482515970866,Association,0.9148306250572203,Accepted_By_Ensemble,Association,0.9148306250572203,Accepted_By_Ensemble
19021060,Tumor necrosis factor,lymphotoxin alpha,Tumor necrosis factor alpha (TNF-alpha) and lymphotoxin alpha (LT-alpha) have been shown to play an important role in the pathogenesis of limphoproliferative disease.,Association,0.8924816250801086,Association,0.8542203903198242,Association,0.6388241648674011,True,0.7951753934224447,Association,0.8924816250801086,Accepted_By_Ensemble,Association,0.8924816250801086,Accepted_By_Ensemble
19021060,Tumor necrosis factor,LT-alpha,Tumor necrosis factor alpha (TNF-alpha) and lymphotoxin alpha (LT-alpha) have been shown to play an important role in the pathogenesis of limphoproliferative disease.,Association,0.8950088024139404,Association,0.8512542247772217,Association,0.6277719736099243,True,0.7913450002670288,Association,0.8950088024139404,Accepted_By_Ensemble,Association,0.8950088024139404,Accepted_By_Ensemble
19029521,Tumor necrosis factor,p55 receptor,"Tumor necrosis factor receptor 1-associated periodic syndrome (TRAPS) is an autosomal dominantly inherited autoinflammatory disorder resulting from mutations in the TNFRSF1A gene, which encodes the p55 receptor for tumor necrosis factor alpha.",Association,0.8964574933052063,Association,0.8783547282218933,Association,0.8901508450508118,True,0.8883210221926371,Association,0.8964574933052063,Accepted_By_Ensemble,Association,0.8964574933052063,Accepted_By_Ensemble
19029521,Tumor necrosis factor,tumor necrosis factor alpha,"Tumor necrosis factor receptor 1-associated periodic syndrome (TRAPS) is an autosomal dominantly inherited autoinflammatory disorder resulting from mutations in the TNFRSF1A gene, which encodes the p55 receptor for tumor necrosis factor alpha.",Association,0.8962802886962891,Association,0.8655941486358643,Association,0.8765900135040283,True,0.8794881502787272,Association,0.8962802886962891,Accepted_By_Ensemble,Association,0.8962802886962891,Accepted_By_Ensemble
19035351,Hepatocyte growth factor,receptor tyrosine kinase Met,Hepatocyte growth factor (HGF) and its receptor tyrosine kinase Met are linked to several processes underlying vertebrate development and cancer progression.,Association,0.9162282347679138,Association,0.8426966667175293,NO_RELATION,0.8749774098396301,False,0.8779674371083578,Association,0.9162282347679138,Accepted_By_Ensemble,Association,0.9162282347679138,Accepted_By_Ensemble
19041426,Interleukin-13,IL-4Ralpha,Interleukin-13 (IL-13) sequentially binds to IL-13Ralpha1 and IL-4Ralpha forming a high affinity signalling complex.,Association,0.90541672706604,Association,0.8400285243988037,NO_RELATION,0.876933753490448,False,0.8741263349850973,Association,0.90541672706604,Accepted_By_Ensemble,Association,0.90541672706604,Accepted_By_Ensemble
19061890,Interleukin-13,anti-inflammatory cytokine,Interleukin-13 (IL-13) is a powerful anti-inflammatory cytokine that was previously shown to be a susceptibility factor for Leishmania major (L. major) infection.,Association,0.8392261266708374,Association,0.8702775835990906,NO_RELATION,0.9123101830482484,False,0.8739379644393921,Association,0.8702775835990906,Accepted_By_Ensemble,Association,0.8702775835990906,Accepted_By_Ensemble
19061890,Interleukin-13,susceptibility factor,Interleukin-13 (IL-13) is a powerful anti-inflammatory cytokine that was previously shown to be a susceptibility factor for Leishmania major (L. major) infection.,Association,0.8123513460159302,Association,0.8841921091079712,NO_RELATION,0.7209644913673401,False,0.8058359821637472,Association,0.8841921091079712,Accepted_By_Ensemble,Association,0.8841921091079712,Accepted_By_Ensemble
19074733,Tumor necrosis factor,TRAF3,Tumor necrosis factor (TNF) receptor-associated factor 3 (TRAF3) regulates both innate and adaptive immunity by modulating signaling by Toll-like receptors (TLR) and TNF receptors.,Association,0.9100311398506165,Association,0.8169594407081604,NO_RELATION,0.9899367094039916,False,0.9056424299875895,Association,0.9100311398506165,Accepted_By_Ensemble,Association,0.9100311398506165,Accepted_By_Ensemble
19074733,Tumor necrosis factor,Toll-like receptors,Tumor necrosis factor (TNF) receptor-associated factor 3 (TRAF3) regulates both innate and adaptive immunity by modulating signaling by Toll-like receptors (TLR) and TNF receptors.,Association,0.9083478450775146,Association,0.8467007279396057,NO_RELATION,0.9939180612564088,False,0.9163222114245096,Association,0.9083478450775146,Accepted_By_Ensemble,Association,0.9083478450775146,Accepted_By_Ensemble
19074733,Tumor necrosis factor,TLR,Tumor necrosis factor (TNF) receptor-associated factor 3 (TRAF3) regulates both innate and adaptive immunity by modulating signaling by Toll-like receptors (TLR) and TNF receptors.,Association,0.9100465774536132,Association,0.848383903503418,NO_RELATION,0.9916240572929382,False,0.9166848460833231,Association,0.9100465774536132,Accepted_By_Ensemble,Association,0.9100465774536132,Accepted_By_Ensemble
19074733,Tumor necrosis factor,TNF receptors,Tumor necrosis factor (TNF) receptor-associated factor 3 (TRAF3) regulates both innate and adaptive immunity by modulating signaling by Toll-like receptors (TLR) and TNF receptors.,Association,0.9061503410339355,Association,0.8651935458183289,NO_RELATION,0.9906132221221924,False,0.9206523696581522,Association,0.9061503410339355,Accepted_By_Ensemble,Association,0.9061503410339355,Accepted_By_Ensemble
19075717,Interleukin-1 beta,IL1,Interleukin-1 beta (IL1) and tumor necrosis factor alpha (TNF) promote non-rapid eye movement sleep under physiological and inflammatory conditions.,Association,0.8766268491744995,Association,0.877641499042511,NO_RELATION,0.8322959542274475,False,0.8621881008148193,Association,0.877641499042511,Accepted_By_Ensemble,Association,0.877641499042511,Accepted_By_Ensemble
19075717,Interleukin-1 beta,tumor necrosis factor alpha,Interleukin-1 beta (IL1) and tumor necrosis factor alpha (TNF) promote non-rapid eye movement sleep under physiological and inflammatory conditions.,Association,0.8901466727256775,Association,0.8858846426010132,NO_RELATION,0.6206157207489014,False,0.7988823453585306,Association,0.8901466727256775,Accepted_By_Ensemble,Association,0.8901466727256775,Accepted_By_Ensemble
19075717,Interleukin-1 beta,TNF,Interleukin-1 beta (IL1) and tumor necrosis factor alpha (TNF) promote non-rapid eye movement sleep under physiological and inflammatory conditions.,Association,0.8858943581581116,Association,0.8457300662994385,NO_RELATION,0.8795164227485657,False,0.8703802824020386,Association,0.8858943581581116,Accepted_By_Ensemble,Association,0.8858943581581116,Accepted_By_Ensemble
19079233,Interleukin-13,effector cytokine,"In ulcerative colitis, the T helper type 2 proinflammatory cytokine Interleukin-13 (IL-13) contributes as effector cytokine to the epithelial changes associated with disturbed epithelial barrier function.",Association,0.8806970715522766,Association,0.8169258236885071,Association,0.8301268815994263,True,0.8425832589467367,Association,0.8806970715522766,Accepted_By_Ensemble,Association,0.8806970715522766,Accepted_By_Ensemble
19088449,Interleukin-6,pleiotropic cytokine,Interleukin-6 (IL-6) is a pleiotropic cytokine with a pivotal role in normal hepatic growth and liver regeneration.,Association,0.8701762557029724,Association,0.8376258015632629,NO_RELATION,0.9843493103981018,False,0.8973837892214457,Association,0.8701762557029724,Accepted_By_Ensemble,Association,0.8701762557029724,Accepted_By_Ensemble
19099662,Interleukin-6,tumor necrosis factor-alpha,"This study was aimed to investigate the expressions of tumor necrosis factor-alpha (TNF-alpha), Interleukin-6 (IL-6) in serum and the incidence of multiple organ dysfunction syndrome (MODS) in pigs with hemorrhagic shock after the blood transfusion simultaneously combined with different doses of free hemoglobin (FHb) so as to provide guidance of banked blood with high concentration of FHb during war injury through understanding effect of FHb on the animals.",Association,0.8656558990478516,Association,0.6916226148605347,Association,0.8091400861740112,True,0.7888062000274658,Association,0.8656558990478516,Accepted_By_Ensemble,Association,0.8656558990478516,Accepted_By_Ensemble
19099662,Interleukin-6,TNF-alpha,"This study was aimed to investigate the expressions of tumor necrosis factor-alpha (TNF-alpha), Interleukin-6 (IL-6) in serum and the incidence of multiple organ dysfunction syndrome (MODS) in pigs with hemorrhagic shock after the blood transfusion simultaneously combined with different doses of free hemoglobin (FHb) so as to provide guidance of banked blood with high concentration of FHb during war injury through understanding effect of FHb on the animals.",Association,0.8675116896629333,Association,0.5971428751945496,Association,0.81483393907547,True,0.7598295013109843,Association,0.8675116896629333,Accepted_By_Ensemble,Association,0.8675116896629333,Accepted_By_Ensemble
