PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,PubMedBERT_Relation,BioLinkBERT_Relation
15746263,Thymic stromal lymphopoietin,Th2-attracting chemokines,"Thymic stromal lymphopoietin (TSLP) was reported to induce dendritic cells to produce Th2-attracting chemokines, followed by allergic inflammation through stimulating not only CD4-positive T cells but also CD8-positive T cells.",Association,Association,Association
15749028,Interleukin-8,G-protein coupled receptor (GPCR) family,"Interleukin-8 (IL-8) has been reported to promote tumor cell growth in colon cancer cells after binding to its receptors, which are members of the G-protein coupled receptor (GPCR) family.",Association,Association,NO_RELATION
15752732,Interleukin-4,anti-inflammatory cytokine,"Interleukin-4 (IL-4), an anti-inflammatory cytokine, has been shown to inhibit osteoclast differentiation.",Association,Association,NO_RELATION
15753633,Interleukin-18,proinflammatory cytokine,"Interleukin-18 (IL-18) is a proinflammatory cytokine that can induce interferon-gamma (IFN-gamma), and it plays an important role in T-helper 1 responses.",Association,Association,NO_RELATION
15753633,Interleukin-18,interferon-gamma,"Interleukin-18 (IL-18) is a proinflammatory cytokine that can induce interferon-gamma (IFN-gamma), and it plays an important role in T-helper 1 responses.",Association,Association,NO_RELATION
15753633,Interleukin-18,IFN-gamma,"Interleukin-18 (IL-18) is a proinflammatory cytokine that can induce interferon-gamma (IFN-gamma), and it plays an important role in T-helper 1 responses.",Association,Association,NO_RELATION
15756004,Interleukin-6,androgen receptor,Interleukin-6 signaling can activate androgen receptor in a ligand-independent manner and may play an important functional role in hormone-refractory prostate cancer (HRCaP) progression and patient survival.,Association,Association,Association
15765809,Interleukin-18,proinflammatory cytokine,"Interleukin-18 (IL-18) is a proinflammatory cytokine released by macrophages that strongly stimulates the production of interferon-gamma, thereby linking innate and acquired immunity.",Association,Association,NO_RELATION
15765809,Interleukin-18,interferon-gamma,"Interleukin-18 (IL-18) is a proinflammatory cytokine released by macrophages that strongly stimulates the production of interferon-gamma, thereby linking innate and acquired immunity.",Association,Association,NO_RELATION
15769637,Interleukin-2,major growth factor,Interleukin-2 (IL-2) is the major growth factor for activated T-lymphocytes and stimulates clonal expansion and maturation of these lymphocytes.,Association,Positive_regulation,NO_RELATION
15776786,Tumor necrosis factor,cytokines,Tumor necrosis factor (TNF)-alpha is one of the oldest known cytokines in human physiology.,Association,Association,NO_RELATION
15781752,Hepatocyte growth factor,mitogen,Hepatocyte growth factor (HGF) is an important mitogen and morphogen that contributes to the repair process after lung injury.,Association,Association,NO_RELATION
15790356,Tumor necrosis factor,cytokines,Tumor necrosis factor (TNF) is one of the most potent effector cytokines in the pathogenesis of inflammatory bowel disease (IBD).,Association,Association,Association
15800053,Hepatocyte growth factor,HAI-1,"Hepatocyte growth factor activator inhibitor-1 (HAI-1) was initially identified as cognate inhibitor of matriptase, a membrane-bound serine protease.",Association,NO_RELATION,NO_RELATION
15800053,Hepatocyte growth factor,matriptase,"Hepatocyte growth factor activator inhibitor-1 (HAI-1) was initially identified as cognate inhibitor of matriptase, a membrane-bound serine protease.",Association,NO_RELATION,NO_RELATION
15800053,Hepatocyte growth factor,membrane-bound serine protease,"Hepatocyte growth factor activator inhibitor-1 (HAI-1) was initially identified as cognate inhibitor of matriptase, a membrane-bound serine protease.",Association,Association,NO_RELATION
15805183,Tumor necrosis factor,cytokine,Tumor necrosis factor alpha (TNF-alpha) has been implicated as a key cytokine in many inflammatory lung diseases.,Association,Association,Association
15831231,Interleukin-8,chemokine,"Interleukin-8 (IL-8, or CXCL8), which is a chemokine with a defining CXC amino acid motif that was initially characterized for its leukocyte chemotactic activity, is now known to possess tumorigenic and proangiogenic properties as well.",Association,NO_RELATION,NO_RELATION
15831231,Interleukin-8,CXC amino acid motif,"Interleukin-8 (IL-8, or CXCL8), which is a chemokine with a defining CXC amino acid motif that was initially characterized for its leukocyte chemotactic activity, is now known to possess tumorigenic and proangiogenic properties as well.",Association,NO_RELATION,NO_RELATION
15843082,Interleukin-10,immunomodulatory cytokine,Interleukin-10 is an anti-inflammatory and immunomodulatory cytokine.,Association,Association,NO_RELATION
15844877,Tumor necrosis factor,apoptosis-inducing ligand,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is a member of the TNF cytokine family, which mediates programmed cell death (apoptosis) selectively in tumor cells.",Association,Association,NO_RELATION
15844877,Tumor necrosis factor,TRAIL,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is a member of the TNF cytokine family, which mediates programmed cell death (apoptosis) selectively in tumor cells.",Association,Association,NO_RELATION
15844877,Tumor necrosis factor,TNF cytokine family,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is a member of the TNF cytokine family, which mediates programmed cell death (apoptosis) selectively in tumor cells.",Association,Association,NO_RELATION
15863388,Interleukin-6,pleiotropic cytokine,"Interleukin-6 (IL-6) is a pleiotropic cytokine, signaling intracellularly via its unique membrane-bound receptor IL-6R and gp130.",Association,Association,NO_RELATION
15863388,Interleukin-6,membrane-bound receptor IL-6R,"Interleukin-6 (IL-6) is a pleiotropic cytokine, signaling intracellularly via its unique membrane-bound receptor IL-6R and gp130.",Association,Association,NO_RELATION
15863388,Interleukin-6,gp130,"Interleukin-6 (IL-6) is a pleiotropic cytokine, signaling intracellularly via its unique membrane-bound receptor IL-6R and gp130.",Association,NO_RELATION,NO_RELATION
15870864,Vascular endothelial growth factor A,VEGF-A,Vascular endothelial growth factor A (VEGF-A) has two kinds of isoforms depending on cellular binding domains.,Association,Association,NO_RELATION
15870864,Vascular endothelial growth factor A,isoforms,Vascular endothelial growth factor A (VEGF-A) has two kinds of isoforms depending on cellular binding domains.,Association,Association,NO_RELATION
15870864,Vascular endothelial growth factor A,cellular binding domains,Vascular endothelial growth factor A (VEGF-A) has two kinds of isoforms depending on cellular binding domains.,Association,Association,NO_RELATION
15878632,Hepatocyte growth factor,neurotrophic,"Hepatocyte growth factor (HGF) is well known to be involved in many biological functions, such as organ regeneration and angiogenesis, and to exert neurotrophic effects on motor, sensory, and parasympathetic neurons.",Association,Association,NO_RELATION
15882876,Tumor necrosis factor,TNFalpha,Tumor necrosis factor alpha (TNFalpha) induces apoptosis in murine hepatocytes pretreated with Actinomycin D (ActD) in vitro.,Association,Association,NO_RELATION
15884531,Interleukin-8,CXC chemokine,Interleukin-8 is CXC chemokine that is initially discovered using chemotaxis and the activation of neutrophils and induces the migration and proliferation of smooth muscle cells.,Association,Association,NO_RELATION
15893692,Tumor necrosis factor,monoclonal antibodies,Tumor necrosis factor (TNF) antagonism with monoclonal antibodies is an effective therapy for severe Crohn's disease and rheumatoid arthritis.,Negative_regulation,Negative_regulation,Negative_regulation
15894122,Interleukin-6,CRP,"Interleukin-6 (IL-6) is the main cytokine involved in the induction of acute phase response, which includes synthesis of certain proteins in the liver, one of which is C-reactive protein (CRP).",Association,Association,NO_RELATION
15894559,Interleukin-6,NE,"Interleukin-6 (IL-6) has been shown to regulate both growth and neuroendocrine (NE) differentiation in some types of human cancer cells, and erbB2 may be a critical component of IL-6 signaling.",Association,Association,NO_RELATION
15894583,Granulocyte colony-stimulating factor,cytokine,Granulocyte colony-stimulating factor (G-CSF) is a cytokine that stimulates myeloid progenitor cells to proliferate and differentiate into neutrophilic granulocytes.,Association,NO_RELATION,NO_RELATION
15905700,Tumor necrosis factor,TNFalpha,"Tumor necrosis factor alpha (TNFalpha) plays a central role in the pathology of T helper 1-mediated colitis such as Crohn's disease; however, the role of its 2 receptors in mediating pathology has not been fully explored.",Association,NO_RELATION,NO_RELATION
15910996,Interleukin-6,multipotential cytokine,"Interleukin-6 (IL-6), a multipotential cytokine that plays roles in regulating immune responses, acute phase reactions and hematopoiesis, induces proliferation and antibody production in hybridoma cells.",Association,Association,NO_RELATION
15914087,Tumor necrosis factor,TNFalpha,Tumor necrosis factor alpha (TNFalpha) plays a key role in the pathogenesis of rheumatoid arthritis (RA) and most patients treated with anti-TNFalpha agents show significant improvement in both signs and symptoms.,Association,Association,Association
15914087,Tumor necrosis factor,anti-TNFalpha,Tumor necrosis factor alpha (TNFalpha) plays a key role in the pathogenesis of rheumatoid arthritis (RA) and most patients treated with anti-TNFalpha agents show significant improvement in both signs and symptoms.,Association,Association,Association
15920280,Granulocyte-macrophage colony-stimulating factor,hematopoietic growth factor,"Granulocyte-macrophage colony-stimulating factor (GM-CSF) is a hematopoietic growth factor, that has been used as a therapeutic agent in facilitating bone marrow and stem cell transplantation and in other clinical cases like neutropenia.",Association,Association,Association
15927844,Interleukin-13,TH2 cytokine,"Interleukin-13 (IL-13), a TH2 cytokine, upregulates the expression of vascular cell adhesion molecule-1 on endothelial cells, a factor involved in vasoocclusion in sickle cell disease (SCD).",Association,Association,Association
15930312,Tumor necrosis factor,TRAIL,Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor family of cytokines that induces apoptosis in some tumor cells but not in normal cells.,Association,Association,NO_RELATION
15930312,Tumor necrosis factor,tumor necrosis factor family,Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor family of cytokines that induces apoptosis in some tumor cells but not in normal cells.,Association,Association,NO_RELATION
15930312,Tumor necrosis factor,cytokines,Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor family of cytokines that induces apoptosis in some tumor cells but not in normal cells.,Association,Association,NO_RELATION
15931867,Eotaxin,CCR-3,"To elucidate the roles of interleukin-5 (IL-5), Eotaxin, and CCR-3 in eosinophilic inflammation in guinea pig asthma models and investigate the inhibitory effects of Galectin-3.",Association,Association,Association
15931867,Eotaxin,Galectin-3,"To elucidate the roles of interleukin-5 (IL-5), Eotaxin, and CCR-3 in eosinophilic inflammation in guinea pig asthma models and investigate the inhibitory effects of Galectin-3.",Association,Association,Association
15933202,Interleukin-2,immunoregulatory cytokine,"Interleukin-2 (IL-2) is an immunoregulatory cytokine that binds sequentially to the alpha (IL-2Ralpha), beta (IL-2Rbeta), and common gamma chain (gammac) receptor subunits.",Association,Association,NO_RELATION
15933202,Interleukin-2,alpha,"Interleukin-2 (IL-2) is an immunoregulatory cytokine that binds sequentially to the alpha (IL-2Ralpha), beta (IL-2Rbeta), and common gamma chain (gammac) receptor subunits.",Association,Association,NO_RELATION
15933202,Interleukin-2,IL-2Ralpha,"Interleukin-2 (IL-2) is an immunoregulatory cytokine that binds sequentially to the alpha (IL-2Ralpha), beta (IL-2Rbeta), and common gamma chain (gammac) receptor subunits.",Association,Association,NO_RELATION
15933202,Interleukin-2,IL-2Rbeta,"Interleukin-2 (IL-2) is an immunoregulatory cytokine that binds sequentially to the alpha (IL-2Ralpha), beta (IL-2Rbeta), and common gamma chain (gammac) receptor subunits.",Association,Association,NO_RELATION
15933202,Interleukin-2,common gamma chain,"Interleukin-2 (IL-2) is an immunoregulatory cytokine that binds sequentially to the alpha (IL-2Ralpha), beta (IL-2Rbeta), and common gamma chain (gammac) receptor subunits.",Association,Association,NO_RELATION
15934497,Granulocyte-macrophage colony-stimulating factor,cytokine,"Granulocyte-macrophage colony-stimulating factor (GM-CSF, sargramostim [Leukine]) is a powerful cytokine that is able to stimulate the generation of dendritic cells.",Association,Positive_regulation,NO_RELATION
15940250,Interleukin-6,cytokine,Interleukin-6 (IL-6) is a cytokine that regulates the proliferation of some tumor cells including multiple myeloma (MM).,Association,Association,NO_RELATION
15943902,Tumor necrosis factor,TNFR2,"Tumor necrosis factor (TNF) signaling is mediated via two distinct receptors, TNFR2 and TNFR1, which shows partially overlapping signaling mechanisms and biological roles.",Association,NO_RELATION,NO_RELATION
15943902,Tumor necrosis factor,TNFR1,"Tumor necrosis factor (TNF) signaling is mediated via two distinct receptors, TNFR2 and TNFR1, which shows partially overlapping signaling mechanisms and biological roles.",Association,NO_RELATION,NO_RELATION
15944327,Thymic stromal lymphopoietin,chemokines,Thymic stromal lymphopoietin (TSLP) is said to increase expression of chemokines attracting Th2 T cells.,Association,Association,NO_RELATION
15946935,Tumor necrosis factor,S1P,"Tumor necrosis factor (TNF)-alpha signals cell death and simultaneously induces the generation of ceramide, which is metabolized to sphingosine and sphingosine 1-phosphate (S1P) by ceramidase (CDase) and sphingosine kinase.",Association,Association,NO_RELATION
15946935,Tumor necrosis factor,ceramidase,"Tumor necrosis factor (TNF)-alpha signals cell death and simultaneously induces the generation of ceramide, which is metabolized to sphingosine and sphingosine 1-phosphate (S1P) by ceramidase (CDase) and sphingosine kinase.",Association,Association,NO_RELATION
15946935,Tumor necrosis factor,sphingosine kinase,"Tumor necrosis factor (TNF)-alpha signals cell death and simultaneously induces the generation of ceramide, which is metabolized to sphingosine and sphingosine 1-phosphate (S1P) by ceramidase (CDase) and sphingosine kinase.",Association,Association,NO_RELATION
15948176,Interleukin-1 beta,cytokines,"Interleukin-1 beta (IL-1beta) is one of the main cytokines involved in the inflammatory response; it has multiple effects that can contribute to cell damage, one of which is the upregulation of the inducible form of nitric oxide (NO) synthase (NOS2) in certain cell types.",Association,Association,NO_RELATION
15948176,Interleukin-1 beta,NOS2,"Interleukin-1 beta (IL-1beta) is one of the main cytokines involved in the inflammatory response; it has multiple effects that can contribute to cell damage, one of which is the upregulation of the inducible form of nitric oxide (NO) synthase (NOS2) in certain cell types.",Association,Association,NO_RELATION
15951205,Interleukin-15,cytokine,"Interleukin-15 (IL-15) is a cytokine which is highly expressed in skeletal muscle tissue, and which has anabolic effects on skeletal muscle protein dynamics both in vivo and in vitro.",Association,Association,NO_RELATION
15963637,Hepatocyte growth factor,c-met,"Hepatocyte growth factor regulates many cellular functions acting through c-met, its specific receptor with tyrosine kinase activity.",Association,Association,NO_RELATION
15963637,Hepatocyte growth factor,tyrosine kinase,"Hepatocyte growth factor regulates many cellular functions acting through c-met, its specific receptor with tyrosine kinase activity.",Association,Association,NO_RELATION
15963825,Interleukin-2,interleukin-12,Interleukin-2 and interleukin-12 have been used independently to successfully treat the induced and the spontaneous tumours in animals.,Association,Association,NO_RELATION
15964823,Hepatocyte growth factor,HAI-1,Hepatocyte growth factor activator inhibitor type 1 (HAI-1) is a membrane-associated Kunitz-type serine proteinase inhibitor that was initially identified as a potent inhibitor of hepatocyte growth factor activator.,Association,Association,NO_RELATION
15964823,Hepatocyte growth factor,membrane-associated Kunitz-type serine proteinase inhibitor,Hepatocyte growth factor activator inhibitor type 1 (HAI-1) is a membrane-associated Kunitz-type serine proteinase inhibitor that was initially identified as a potent inhibitor of hepatocyte growth factor activator.,Association,Association,NO_RELATION
15976176,Interleukin-2,IL-15,Interleukin-2 (IL-2) and IL-15 are structurally related cytokines that share receptor components but display markedly different effects in multiple in vivo model systems.,Association,NO_RELATION,NO_RELATION
15976176,Interleukin-2,cytokines,Interleukin-2 (IL-2) and IL-15 are structurally related cytokines that share receptor components but display markedly different effects in multiple in vivo model systems.,Association,NO_RELATION,NO_RELATION
15976383,Tumor necrosis factor,proinflammatory cytokine,Tumor necrosis factor is a proinflammatory cytokine found in increased concentrations in asthmatic airways.,Association,Association,Association
15981741,Tumor necrosis factor,cytokine,"Tumor necrosis factor (TNF)-alpha, a cytokine present in inflammed lungs, is known to mediate some of the adverse effects of ozone and inhaled particles.",Association,Association,Association
15985167,Interleukin-10,cytokine,Interleukin-10 (IL-10) is a cytokine whose main biological function is to suppress the immune response by induction of a signal(s) leading to inhibition of synthesis of a number of cytokines and their cellular receptors.,Association,Association,NO_RELATION
15985167,Interleukin-10,cytokines,Interleukin-10 (IL-10) is a cytokine whose main biological function is to suppress the immune response by induction of a signal(s) leading to inhibition of synthesis of a number of cytokines and their cellular receptors.,Association,Association,NO_RELATION
15985167,Interleukin-10,cellular receptors,Interleukin-10 (IL-10) is a cytokine whose main biological function is to suppress the immune response by induction of a signal(s) leading to inhibition of synthesis of a number of cytokines and their cellular receptors.,Association,Association,NO_RELATION
15988783,Interleukin-8,CXC chemokine,"Interleukin-8 (IL-8), a CXC chemokine, is also a potent inhibitor of myelopoiesis, the hematopoietic process that is severely impaired in aplastic anemia (AA).",Association,Association,NO_RELATION
15989232,Interleukin-6,pleiotropic cytokine,"As a kind of pleiotropic cytokine, Interleukin-6 (IL-6) becomes more and more popular in the fields of disease diagnosis and candidate adjuvants.",Association,NO_RELATION,NO_RELATION
15989626,Interleukin-6,IL-6 receptor,"Interleukin-6 (IL-6) is a 4-helical protein that binds to a specific IL-6 receptor on target cells and to two molecules of the promiscuous signal transducing protein, glycoprotein 130 (gp130).",Association,NO_RELATION,NO_RELATION
15989626,Interleukin-6,promiscuous signal transducing protein,"Interleukin-6 (IL-6) is a 4-helical protein that binds to a specific IL-6 receptor on target cells and to two molecules of the promiscuous signal transducing protein, glycoprotein 130 (gp130).",Association,NO_RELATION,NO_RELATION
15989626,Interleukin-6,glycoprotein 130,"Interleukin-6 (IL-6) is a 4-helical protein that binds to a specific IL-6 receptor on target cells and to two molecules of the promiscuous signal transducing protein, glycoprotein 130 (gp130).",Association,NO_RELATION,NO_RELATION
15991286,Hepatocyte growth factor,multifunctional growth factor,"Hepatocyte growth factor (HGF) is a multifunctional growth factor which has pleiotrophic biological effects on epithelial cells, such as proliferation, motogenesis, invasiveness and morphogenesis.",Association,Association,NO_RELATION
15991978,Interleukin-2,lymphokine,Interleukin-2 (IL-2) is a lymphokine produced by T-cells that has a number of immunomodulatory effects.,Association,Association,NO_RELATION
15992152,Interleukin-6,four-helical protein,"Interleukin-6 (IL-6) is a four-helical protein which, on target cells, binds to a specific IL-6-receptor and two molecules of the promiscuous signal transducing protein gp130.",Association,NO_RELATION,NO_RELATION
15992152,Interleukin-6,IL-6-receptor,"Interleukin-6 (IL-6) is a four-helical protein which, on target cells, binds to a specific IL-6-receptor and two molecules of the promiscuous signal transducing protein gp130.",Association,Association,NO_RELATION
15992152,Interleukin-6,promiscuous signal transducing protein gp130,"Interleukin-6 (IL-6) is a four-helical protein which, on target cells, binds to a specific IL-6-receptor and two molecules of the promiscuous signal transducing protein gp130.",Association,Association,NO_RELATION
15993840,Interleukin-18,proinflammatory cytokine,Interleukin-18 (IL-18) is a proinflammatory cytokine.,Association,Association,NO_RELATION
15993848,Tumor necrosis factor,apoptosis-inducing ligand,"Tumor necrosis factor related apoptosis-inducing ligand (TRAIL) is a promising candidate for treatment of cancer, but displays variable cytotoxicity in cell lines.",Association,Association,NO_RELATION
15993848,Tumor necrosis factor,TRAIL,"Tumor necrosis factor related apoptosis-inducing ligand (TRAIL) is a promising candidate for treatment of cancer, but displays variable cytotoxicity in cell lines.",Negative_regulation,NO_RELATION,NO_RELATION
16005141,Hepatocyte growth factor,HGFA,Hepatocyte growth factor activator (HGFA) is responsible for proteolytic activation of the precursor form of hepatocyte growth factor (HGF).,Association,Association,NO_RELATION
16011532,Interleukin-7,RANTES,"Interleukin-7 (IL-7), RANTES (regulated on activation, normal T cell expressed and secreted), stromal cell-derived factor-1 (SDF-1) and transforming growth factor-beta (TGF-beta) appear to share certain biological properties in vitro and all are involved in HIV-1 disease progression.",Association,Association,NO_RELATION
16011532,Interleukin-7,stromal cell-derived factor-1,"Interleukin-7 (IL-7), RANTES (regulated on activation, normal T cell expressed and secreted), stromal cell-derived factor-1 (SDF-1) and transforming growth factor-beta (TGF-beta) appear to share certain biological properties in vitro and all are involved in HIV-1 disease progression.",Association,Association,NO_RELATION
16011532,Interleukin-7,SDF-1,"Interleukin-7 (IL-7), RANTES (regulated on activation, normal T cell expressed and secreted), stromal cell-derived factor-1 (SDF-1) and transforming growth factor-beta (TGF-beta) appear to share certain biological properties in vitro and all are involved in HIV-1 disease progression.",Association,Association,NO_RELATION
16011532,Interleukin-7,transforming growth factor-beta,"Interleukin-7 (IL-7), RANTES (regulated on activation, normal T cell expressed and secreted), stromal cell-derived factor-1 (SDF-1) and transforming growth factor-beta (TGF-beta) appear to share certain biological properties in vitro and all are involved in HIV-1 disease progression.",Association,Association,NO_RELATION
16011532,Interleukin-7,TGF-beta,"Interleukin-7 (IL-7), RANTES (regulated on activation, normal T cell expressed and secreted), stromal cell-derived factor-1 (SDF-1) and transforming growth factor-beta (TGF-beta) appear to share certain biological properties in vitro and all are involved in HIV-1 disease progression.",Association,Association,NO_RELATION
16014524,Interleukin-10,immunoregulatory cytokine,"Interleukin-10 (IL-10), an immunoregulatory cytokine, modulates the function of various immune and nonimmune cells, yet little information is available on the molecular mechanism of transcriptional regulation at the chromatin level.",Association,NO_RELATION,NO_RELATION
16020544,Tumor necrosis factor,NF-kappaB,Tumor necrosis factor (TNF) superfamily receptors typically induce both NF-kappaB and JNK activation by recruiting the TRAF2 signal transduction protein to their cytoplasmic domain.,Association,Association,NO_RELATION
16020544,Tumor necrosis factor,JNK,Tumor necrosis factor (TNF) superfamily receptors typically induce both NF-kappaB and JNK activation by recruiting the TRAF2 signal transduction protein to their cytoplasmic domain.,Association,Positive_regulation,NO_RELATION
16020544,Tumor necrosis factor,TRAF2,Tumor necrosis factor (TNF) superfamily receptors typically induce both NF-kappaB and JNK activation by recruiting the TRAF2 signal transduction protein to their cytoplasmic domain.,Association,NO_RELATION,NO_RELATION
16023795,Tumor necrosis factor,TRAF6,"Tumor necrosis factor receptor (TNFR)-associated factor 6 (TRAF6) transduces signals from members of the TNFR superfamily and the Toll/IL-1R family, leading to activation of transcription factors such as NFkappaB and AP-1.",Association,Positive_regulation,NO_RELATION
16023795,Tumor necrosis factor,TNFR superfamily,"Tumor necrosis factor receptor (TNFR)-associated factor 6 (TRAF6) transduces signals from members of the TNFR superfamily and the Toll/IL-1R family, leading to activation of transcription factors such as NFkappaB and AP-1.",Association,Association,NO_RELATION
16023795,Tumor necrosis factor,Toll/IL-1R family,"Tumor necrosis factor receptor (TNFR)-associated factor 6 (TRAF6) transduces signals from members of the TNFR superfamily and the Toll/IL-1R family, leading to activation of transcription factors such as NFkappaB and AP-1.",Association,Association,NO_RELATION
16023795,Tumor necrosis factor,transcription factors,"Tumor necrosis factor receptor (TNFR)-associated factor 6 (TRAF6) transduces signals from members of the TNFR superfamily and the Toll/IL-1R family, leading to activation of transcription factors such as NFkappaB and AP-1.",Association,Association,NO_RELATION
16023795,Tumor necrosis factor,NFkappaB,"Tumor necrosis factor receptor (TNFR)-associated factor 6 (TRAF6) transduces signals from members of the TNFR superfamily and the Toll/IL-1R family, leading to activation of transcription factors such as NFkappaB and AP-1.",Association,Positive_regulation,NO_RELATION
16023795,Tumor necrosis factor,AP-1,"Tumor necrosis factor receptor (TNFR)-associated factor 6 (TRAF6) transduces signals from members of the TNFR superfamily and the Toll/IL-1R family, leading to activation of transcription factors such as NFkappaB and AP-1.",Association,NO_RELATION,NO_RELATION
16024612,Tumor necrosis factor,apoptosis-inducing ligand,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is cytotoxic to a wide variety of transformed cells, but not to most normal cells, implying potential therapeutic value against advanced cancer.",Association,NO_RELATION,NO_RELATION
16024802,Tumor necrosis factor,cytokine,Tumor necrosis factor (TNF) alpha is a cytokine capable of inducing caspase-dependent (apoptotic) cell death in some cells and caspase-independent (necrosis-like) cell death in others.,Association,Association,NO_RELATION
16030286,Interleukin-13,IL-4,"Interleukin-13 (IL-13), like IL-4, is a cytokine produced by T(H)2 type helper T cells in response to signaling through the T cell antigen receptor and by mast cells and basophils upon cross-linkage of the high-affinity receptor for immunoglobulin E (IgE).",Association,NO_RELATION,NO_RELATION
16030286,Interleukin-13,cytokine,"Interleukin-13 (IL-13), like IL-4, is a cytokine produced by T(H)2 type helper T cells in response to signaling through the T cell antigen receptor and by mast cells and basophils upon cross-linkage of the high-affinity receptor for immunoglobulin E (IgE).",Association,NO_RELATION,NO_RELATION
16030286,Interleukin-13,T cell antigen receptor,"Interleukin-13 (IL-13), like IL-4, is a cytokine produced by T(H)2 type helper T cells in response to signaling through the T cell antigen receptor and by mast cells and basophils upon cross-linkage of the high-affinity receptor for immunoglobulin E (IgE).",Association,Association,NO_RELATION
16030286,Interleukin-13,high-affinity receptor,"Interleukin-13 (IL-13), like IL-4, is a cytokine produced by T(H)2 type helper T cells in response to signaling through the T cell antigen receptor and by mast cells and basophils upon cross-linkage of the high-affinity receptor for immunoglobulin E (IgE).",Association,Association,NO_RELATION
16030286,Interleukin-13,IgE,"Interleukin-13 (IL-13), like IL-4, is a cytokine produced by T(H)2 type helper T cells in response to signaling through the T cell antigen receptor and by mast cells and basophils upon cross-linkage of the high-affinity receptor for immunoglobulin E (IgE).",Association,Association,NO_RELATION
16030287,Interleukin-4,cytokine,"Interleukin-4 (IL-4) is a cytokine produced by T(H)2 type helper T cells and by mast cells, basophils, and eosinophils.",Association,Association,NO_RELATION
16038625,Interleukin-1 beta,IL-1beta,Interleukin-1 beta (IL-1beta) has been implicated as an extracellular signal in the initiation of apoptosis in neurons and oligodendrocytes after spinal cord injury (SCI).,Association,Association,NO_RELATION
16040075,Tumor necrosis factor,NF-kappaB transcriptional regulator,Tumor necrosis factor (TNF-alpha) triggers biphasic activation of the NF-kappaB transcriptional regulator.,Association,Association,NO_RELATION
16040151,Interleukin-6,cytochrome P450 enzymes,Interleukin-6 is mandatory for liver regeneration after injury and for the hepatic expression of acute phase proteins and cytochrome P450 enzymes during inflammation.,Association,Association,Association
16042784,Interleukin-2,Staphylococcal Enterotoxin B,"Exposure to Staphylococcal Enterotoxin B (SEB), a bacterial superantigen secreted by the Gram-positive bacteria Staphyloccocus aureus, results in the expansion and eventual clonal deletion and anergy of Vbeta8+ T cells, as well as massive cytokine release, including Interleukin-2 (IL-2).",Association,Association,NO_RELATION
16042784,Interleukin-2,SEB,"Exposure to Staphylococcal Enterotoxin B (SEB), a bacterial superantigen secreted by the Gram-positive bacteria Staphyloccocus aureus, results in the expansion and eventual clonal deletion and anergy of Vbeta8+ T cells, as well as massive cytokine release, including Interleukin-2 (IL-2).",Association,Association,NO_RELATION
16042784,Interleukin-2,cytokine,"Exposure to Staphylococcal Enterotoxin B (SEB), a bacterial superantigen secreted by the Gram-positive bacteria Staphyloccocus aureus, results in the expansion and eventual clonal deletion and anergy of Vbeta8+ T cells, as well as massive cytokine release, including Interleukin-2 (IL-2).",Association,Association,NO_RELATION
16044910,Hepatocyte growth factor,HAI-1,"Hepatocyte growth factor activator inhibitor type 1 (HAI-1) is an effective inhibitor for hepatocyte growth factor activator (HGFA) and serine protease Matriptase, and is involved in HGF/c-Met signaling pathway by regulating activities of HGFA and Matriptase.",Association,Association,NO_RELATION
16044910,Hepatocyte growth factor,hepatocyte growth factor activator,"Hepatocyte growth factor activator inhibitor type 1 (HAI-1) is an effective inhibitor for hepatocyte growth factor activator (HGFA) and serine protease Matriptase, and is involved in HGF/c-Met signaling pathway by regulating activities of HGFA and Matriptase.",Association,Association,NO_RELATION
16044910,Hepatocyte growth factor,serine protease Matriptase,"Hepatocyte growth factor activator inhibitor type 1 (HAI-1) is an effective inhibitor for hepatocyte growth factor activator (HGFA) and serine protease Matriptase, and is involved in HGF/c-Met signaling pathway by regulating activities of HGFA and Matriptase.",Association,Association,NO_RELATION
16044910,Hepatocyte growth factor,Matriptase,"Hepatocyte growth factor activator inhibitor type 1 (HAI-1) is an effective inhibitor for hepatocyte growth factor activator (HGFA) and serine protease Matriptase, and is involved in HGF/c-Met signaling pathway by regulating activities of HGFA and Matriptase.",Association,Association,NO_RELATION
16045729,Interleukin-10,transforming growth factor-beta,Interleukin-10 (IL-10) and transforming growth factor-beta (TGF-beta) are well known anti-inflammatory cytokines.,Association,Association,NO_RELATION
16045729,Interleukin-10,TGF-beta,Interleukin-10 (IL-10) and transforming growth factor-beta (TGF-beta) are well known anti-inflammatory cytokines.,Association,Association,NO_RELATION
16045729,Interleukin-10,anti-inflammatory cytokines,Interleukin-10 (IL-10) and transforming growth factor-beta (TGF-beta) are well known anti-inflammatory cytokines.,Association,Association,NO_RELATION
